Title,abstract,StoreId,ArticleType,Authors,coden,companies,copyright,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,startPage,subjectTerms,subjects,FindACopy,Database
Regulation On Mercury Is Reviewed By E.P.A.: [National Desk],,2096271782,Newspapers,"Davenport, Coral",," Twitter Inc
519130 , Environmental Protection Agency--EPA
924110 , Natural Resources Defense Council
813312"," Copyright New York Times Company Aug 30, 2018", News," Aug 30, 2018",0362-4331, English, English, A.16," New York, N.Y.","Aug 30, 2018",New York Times,2018,https://search.proquest.com/docview/2096271782?accountid=14902, A.16," Regulatory agencies , Pollutants , Costs , Coal-fired power plants , Regulation , Mercury , Industrial plant emissions , Mercury pollution , Trump, Donald J , Bush, George W",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Regulation+On+Mercury+Is+Reviewed+By+E.P.A.%3A+%5BNational+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2018-08-30&amp;volume=&amp;issue=&amp;spage=A.16&amp;au=Davenport%2C+Coral&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
"Pollution May Be Diminishing Thinking Skills, Study in China Suggests: [Foreign Desk]",,2096266296,Newspapers,"Ives, Mike",," Environmental Protection Agency--EPA
924110 , Proceedings of the National Academy of Sciences
511120 , National University of Singapore
611310 , World Health Organization
923120"," Copyright New York Times Company Aug 30, 2018", News," Aug 30, 2018",0362-4331, English, English, A.8," New York, N.Y.","Aug 30, 2018",New York Times,2018,https://search.proquest.com/docview/2096266296?accountid=14902, A.8," Studies , Air pollution , Outdoor air quality , Cognition & reasoning , Beijing China , Chicago Illinois , Russia , United States--US , Egypt , United Kingdom--UK , China , Hong Kong , France , Zhang Xin",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Pollution+May+Be+Diminishing+Thinking+Skills%2C+Study+in+China+Suggests%3A+%5BForeign+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2018-08-30&amp;volume=&amp;issue=&amp;spage=A.8&amp;au=Ives%2C+Mike&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
California Sets Energy Goal: Zero Carbon: [Business/Financial Desk],,2095093770,Newspapers,"Penn, Ivan",,," Copyright New York Times Company Aug 29, 2018", News," Aug 29, 2018",0362-4331, English, English, B.1," New York, N.Y.","Aug 29, 2018",New York Times,2018,https://search.proquest.com/docview/2095093770?accountid=14902, B.1," Solar energy , Wind power , Electricity , Clean technology , Bills , Emissions , Carbon , Electricity generation , Legislators , Environmental protection , Alternative energy sources , Renewable resources , Building codes , Energy policy , Climate change , Industrial plant emissions , Natural gas , de Leon, Kevin , California , Feinstein, Dianne , Pizarro, Pedro J",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=California+Sets+Energy+Goal%3A+Zero+Carbon%3A+%5BBusiness%2FFinancial+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2018-08-29&amp;volume=&amp;issue=&amp;spage=B.1&amp;au=Penn%2C+Ivan&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
A Leader in the War on Poverty Opens a New Front: Pollution: [National Desk],,2092762373,Newspapers,"Pierre-Louis, Kendra",," Duke Energy Corp
221122"," Copyright New York Times Company Aug 25, 2018", News," Aug 25, 2018",0362-4331, English, English, A.14," New York, N.Y.","Aug 25, 2018",New York Times,2018,https://search.proquest.com/docview/2092762373?accountid=14902, A.14," By products , Poverty , Coal-fired power plants , Climate change , Barber, William J , North Carolina , Gore, Albert Jr , Dan River",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=A+Leader+in+the+War+on+Poverty+Opens+a+New+Front%3A+Pollution%3A+%5BNational+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2018-08-25&amp;volume=&amp;issue=&amp;spage=A.14&amp;au=Pierre-Louis%2C+Kendra&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
E.P.A. Offers Lifeline to the Dirtiest Coal Plants: [National Desk],,2092761486,Newspapers,"Lipton, Eric",," Department of Justice
922130 , Citta
813211 , Environmental Protection Agency--EPA
924110 , Natural Resources Defense Council
813312 , Nebraska Public Power District
221122 , Duke University
611310 , Perkins Coie LLP
541110"," Copyright New York Times Company Aug 25, 2018", News," Aug 25, 2018",0362-4331, English, English, A.1," New York, N.Y.","Aug 25, 2018",New York Times,2018,https://search.proquest.com/docview/2092761486?accountid=14902, A.1," Emissions control , Enforcement , Air pollution , Sulfur , Coal-fired power plants , Natural gas prices , Climate change , Industrial plant emissions , Nitrogen , United States--US , Nebraska",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=E.P.A.+Offers+Lifeline+to+the+Dirtiest+Coal+Plants%3A+%5BNational+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2018-08-25&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Lipton%2C+Eric&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Here to Help; Answering Your Burning Questions on Climate Change: [Foreign Desk],,2093200358,Newspapers,"Plumer, Brad;Fountain, Henry",," Environmental Protection Agency--EPA
924110 , New York Times Co
511110
511120
515112
515120 , Columbia University
611310"," Copyright New York Times Company Aug 24, 2018", News," Aug 24, 2018",0362-4331, English, English, A.3," New York, N.Y.","Aug 24, 2018",New York Times,2018,https://search.proquest.com/docview/2093200358?accountid=14902, A.3," Fault lines , Emissions , Environmental policy , Climate change , Industrial plant emissions , Carbon , Newsletters , Global warming , Earthquakes , Coal-fired power plants , Environmental protection , Trump, Donald J , Uzbekistan , Greenland , West Virginia , Greece , New York , Scandinavia , China , California , Belgium , Antarctica , Northern Hemisphere",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Here+to+Help%3B+Answering+Your+Burning+Questions+on+Climate+Change%3A+%5BForeign+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2018-08-24&amp;volume=&amp;issue=&amp;spage=A.3&amp;au=Plumer%2C+Brad%3BFountain%2C+Henry&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
A Black and Sooty Mess: [Editorial],,2092331993,Newspapers,,," Energy Information Administration
926130"," Copyright New York Times Company Aug 24, 2018", Editorial," Aug 24, 2018",0362-4331, English, English, A.22," New York, N.Y.","Aug 24, 2018",New York Times,2018,https://search.proquest.com/docview/2092331993?accountid=14902, A.22," Editorials , Pollutants , Gases , Greenhouse gases , Clean technology , Emissions , Environmental regulations , Carbon dioxide , Regulatory reform , Global warming , Air pollution , Energy efficiency , Coal-fired power plants , Pollution control , Emission standards , Energy policy , Climate change , Industrial plant emissions , Natural gas , Trump, Donald J , United States--US , Obama, Barack",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=A+Black+and+Sooty+Mess%3A+%5BEditorial%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2018-08-24&amp;volume=&amp;issue=&amp;spage=A.22&amp;au=&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Trump Put a Low Cost on Carbon Emissions. Here's Why It Matters.: [National Desk],,2092328481,Newspapers,"Plumer, Brad",," Twitter Inc
519130 , Harvard Law School
611310 , Environmental Protection Agency--EPA
924110 , University of Chicago
611310 , New York University
611310 , University of Maryland
611310 , Heritage Foundation
541720"," Copyright New York Times Company Aug 24, 2018", News," Aug 24, 2018",0362-4331, English, English, A.16," New York, N.Y.","Aug 24, 2018",New York Times,2018,https://search.proquest.com/docview/2092328481?accountid=14902, A.16," Discount rates , Emissions , Social costs , Climate change , Trump, Donald J , New York , United States--US , California , Pruitt, Scott",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Trump+Put+a+Low+Cost+on+Carbon+Emissions.+Here%27s+Why+It+Matters.%3A+%5BNational+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2018-08-24&amp;volume=&amp;issue=&amp;spage=A.16&amp;au=Plumer%2C+Brad&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
A Climate Reckoning for Australia: [Editorial],,2091538767,Newspapers,,,," Copyright New York Times Company Aug 23, 2018", Editorial," Aug 23, 2018",0362-4331, English, English, A.24," New York, N.Y.","Aug 23, 2018",New York Times,2018,https://search.proquest.com/docview/2091538767?accountid=14902, A.24," Editorials , Ideology , Emissions control , Political leadership , Global warming , Firearm laws & regulations , Environmental policy , Energy policy , Climate change , Coal , Trump, Donald J , Great Barrier Reef , United States--US , Turnbull, Malcolm , Australia , Melbourne Victoria Australia",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=A+Climate+Reckoning+for+Australia%3A+%5BEditorial%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2018-08-23&amp;volume=&amp;issue=&amp;spage=A.24&amp;au=&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
"In the Air Everywhere You Go, And Taking Weeks Off Your Life: [National Desk]",,2091537768,Newspapers,"Sengupta, Somini",," New York Times Co
511110
511120
515112
515120 , Twitter Inc
519130 , Environmental Protection Agency--EPA
924110 , University of Texas
611310 , World Health Organization
923120"," Copyright New York Times Company Aug 23, 2018", News," Aug 23, 2018",0362-4331, English, English, A.10," New York, N.Y.","Aug 23, 2018",New York Times,2018,https://search.proquest.com/docview/2091537768?accountid=14902, A.10," Pollutants , Life expectancy , Air pollution , Coal-fired power plants , Outdoor air quality , Energy industry , Climate change , Russia , New York , United States--US , Ohio , South Asia",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=In+the+Air+Everywhere+You+Go%2C+And+Taking+Weeks+Off+Your+Life%3A+%5BNational+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2018-08-23&amp;volume=&amp;issue=&amp;spage=A.10&amp;au=Sengupta%2C+Somini&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Another Step Backward for the Climate: [Op-Ed],,2091536807,Newspapers,"Bordoff, Jason",," Environmental Protection Agency--EPA
924110 , Energy Information Administration
926130"," Copyright New York Times Company Aug 23, 2018", Commentary," Aug 23, 2018",0362-4331, English, English, A.25," New York, N.Y.","Aug 23, 2018",New York Times,2018,https://search.proquest.com/docview/2091536807?accountid=14902, A.25," Greenhouse gases , Clean technology , Emissions , Carbon dioxide , Environmental tax , Presidents , Costs , Coal-fired power plants , Natural gas prices , Environmental policy , Energy policy , Climate change , Industrial plant emissions , Trump, Donald J , United States--US",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Another+Step+Backward+for+the+Climate%3A+%5BOp-Ed%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2018-08-23&amp;volume=&amp;issue=&amp;spage=A.25&amp;au=Bordoff%2C+Jason&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
"Trump Wants to Help Coal, but It Might Be Past Saving: [National Desk]",,2091535507,Newspapers,"Plumer, Brad",," Department of Energy
926130 , Environmental Protection Agency--EPA
924110 , New York Times Co
511110
511120
515112
515120 , Public Service Commission-Montana
926130 , Congress
921120 , Twitter Inc
519130 , American Electric Power Co Inc
221122
551112 , American Coalition for Clean Coal Electricity
813312
813910"," Copyright New York Times Company Aug 23, 2018", News," Aug 23, 2018",0362-4331, English, English, A.10," New York, N.Y.","Aug 23, 2018",New York Times,2018,https://search.proquest.com/docview/2091535507?accountid=14902, A.10," Financial analysis , Electricity distribution , Emissions , Coal industry , Presidents , Environmental policy , Energy industry , Climate change , Industrial plant emissions , Electricity , Carbon , Planning , Regulatory agencies , Coal-fired power plants , Environmental protection , Natural gas utilities , Pollution , Energy economics , Wyoming , McManus, John , Trump, Donald J , Perry, Rick , West Virginia , Montana , New York , Ohio , Kentucky",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Trump+Wants+to+Help+Coal%2C+but+It+Might+Be+Past+Saving%3A+%5BNational+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2018-08-23&amp;volume=&amp;issue=&amp;spage=A.10&amp;au=Plumer%2C+Brad&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
"Cost of E.P.A.'s Pollution Rules: Up to 1,400 More Deaths a Year: [National Desk]",,2091003750,Newspapers,"Friedman, Lisa",," Environmental Protection Agency--EPA
924110"," Copyright New York Times Company Aug 22, 2018", News," Aug 22, 2018",0362-4331, English, English, A.1," New York, N.Y.","Aug 22, 2018",New York Times,2018,https://search.proquest.com/docview/2091003750?accountid=14902, A.1," Pollutants , Bronchitis , Emissions , Clean technology , Environmental regulations , Coal industry , Air pollution , Personal health , Lung diseases , Energy , Outdoor air quality , Pollution control , Environmental policy , Industrial plant emissions , Fatalities , Asthma , Regulation , Health risk assessment , Regulatory agencies , Public health , Coal-fired power plants , Heart , Respiratory diseases , Trump, Donald J , United States--US",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Cost+of+E.P.A.%27s+Pollution+Rules%3A+Up+to+1%2C400+More+Deaths+a+Year%3A+%5BNational+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2018-08-22&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Friedman%2C+Lisa&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
"Coal Lobby Turns Up Heat, and Australia Wilts Under Climate Change: [News Analysis]",,2091002990,Newspapers,"Cave, Damien",," Rio Tinto Group
212112
212291 , BHP Billiton
211111
212231
212234 , Greenpeace
813312
813940 , World Wildlife Fund
813312"," Copyright New York Times Company Aug 22, 2018", News," Aug 22, 2018",0362-4331, English, English, A.4," New York, N.Y.","Aug 22, 2018",New York Times,2018,https://search.proquest.com/docview/2091002990?accountid=14902, A.4," Drought , Emissions control , Fossil fuels , Power , Politics , Coal industry , Campaign contributions , Environmental protection , Firearm laws & regulations , Partisanship , Environmental policy , Lobbying , Climate change , Prime ministers , Great Barrier Reef , United States--US , Turnbull, Malcolm , Australia",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Coal+Lobby+Turns+Up+Heat%2C+and+Australia+Wilts+Under+Climate+Change%3A+%5BNews+Analysis%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2018-08-22&amp;volume=&amp;issue=&amp;spage=A.4&amp;au=Cave%2C+Damien&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Industry Insider Pushes to Erode Clean Air Rules: [National Desk],,2089780592,Newspapers,"Lipton, Eric",," Environmental Protection Agency--EPA
924110 , American Fuel & Petrochemical Manufacturers
813910"," Copyright New York Times Company Aug 20, 2018", News," Aug 20, 2018",0362-4331, English, English, A.1," New York, N.Y.","Aug 20, 2018",New York Times,2018,https://search.proquest.com/docview/2089780592?accountid=14902, A.1," Manufacturing , Air cleanliness , Associations , Deregulation , Petroleum , Enforcement , Environmentalists , Environmental regulations , Regulatory reform , Air pollution , Coal-fired power plants , Lobbyists , Outdoor air quality , Ethics , Factories , Environmental protection , Manufacturers , Power plants , Marathons , United States--US , Wehrum, Bill",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Industry+Insider+Pushes+to+Erode+Clean+Air+Rules%3A+%5BNational+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2018-08-20&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Lipton%2C+Eric&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
