Title,Abstract,StoreId,ArticleType,Authors,coden,companies,copyright,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,startPage,subjectTerms,subjects,FindACopy,Database
"On climate and Alaska oil, Obama is no hypocrite",  A more fruitful approach on climate change would be to take concrete steps to reduce carbon emissions while looking for creative ways to engage the public and the world on the need for more aggressive action.,1708961529,Newspapers,,,, (Copyright (c) 2015 USA Today. All Rights Reserved.), Editorial," Sep 2, 2015",0734-7456, English, English, A.7," McLean, Va.","Sep 2, 2015",USA TODAY,2015,https://search.proquest.com/docview/1708961529?accountid=14902, A.7," Climate change , Environmental protection , Industrial plant emissions , Petroleum production , Alaska , United States--US", EDITORIAL,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anorthcentralnews&amp;atitle=On+climate+and+Alaska+oil%2C+Obama+is+no+hypocrite&amp;title=USA+TODAY&amp;issn=07347456&amp;date=2015-09-02&amp;volume=&amp;issue=&amp;spage=A.7&amp;au=&amp;isbn=&amp;jtitle=USA+TODAY&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Study: Risk of large wildfires rises,"  Scientists in the study used computer models to simulate future climate conditions, based on projections of greenhouse gas emissions from the continued burning of fossil fuels such as coal, oil and gas.",1707882181,Newspapers,"Rice, Doyle",,, (Copyright (c) 2015 USA Today. All Rights Reserved.), News," Aug 28, 2015",0734-7456, English, English, A.4," McLean, Va.","Aug 28, 2015",USA TODAY,2015,https://search.proquest.com/docview/1707882181?accountid=14902, A.4," Forest & brush fires , Global warming , Studies , Climate change",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anorthcentralnews&amp;atitle=Study%3A+Risk+of+large+wildfires+rises&amp;title=USA+TODAY&amp;issn=07347456&amp;date=2015-08-28&amp;volume=&amp;issue=&amp;spage=A.4&amp;au=Rice%2C+Doyle&amp;isbn=&amp;jtitle=USA+TODAY&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
"Hey, candidates: Read our lips, no new pledges","  Inspired by Norquist's success, other interest groups are trying to get into the pledge game, on issues ranging from gay marriage to global warming.",1705255548,Newspapers,,,, (Copyright (c) 2015 USA Today. All Rights Reserved.), Editorial," Aug 19, 2015",0734-7456, English, English, A.7," McLean, Va.","Aug 19, 2015",USA TODAY,2015,https://search.proquest.com/docview/1705255548?accountid=14902, A.7," Presidential elections , Candidates , Bills , Interest groups , Budgets , Climate change , Tax increases", EDITORIAL,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anorthcentralnews&amp;atitle=Hey%2C+candidates%3A+Read+our+lips%2C+no+new+pledges&amp;title=USA+TODAY&amp;issn=07347456&amp;date=2015-08-19&amp;volume=&amp;issue=&amp;spage=A.7&amp;au=&amp;isbn=&amp;jtitle=USA+TODAY&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Obama plan worth the cost,  FACEBOOK President Obama announced clean power standards this week that would require reductions in carbon dioxide emissions for electric power plants to begin by 2022.,1702145177,Newspapers,,,, (Copyright (c) 2015 USA Today. All Rights Reserved.), News," Aug 7, 2015",0734-7456, English, English, A.8," McLean, Va.","Aug 7, 2015",USA TODAY,2015,https://search.proquest.com/docview/1702145177?accountid=14902, A.8," Emissions , Environmental protection , Industrial plant emissions , United States--US",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anorthcentralnews&amp;atitle=Obama+plan+worth+the+cost&amp;title=USA+TODAY&amp;issn=07347456&amp;date=2015-08-07&amp;volume=&amp;issue=&amp;spage=A.8&amp;au=&amp;isbn=&amp;jtitle=USA+TODAY&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Health groups say Obama plan on coal will save lives,"  According to the White House, the coal plan will reduce premature deaths related to power plant emissions by nearly 90% in 2030, preventing 3,600 premature deaths, 90,000 asthma attacks in children and 300,000 fewer missed school and work days.",1701277467,Newspapers,"Szabo, Liz",,, (Copyright (c) 2015 USA Today. All Rights Reserved.), News," Aug 4, 2015",0734-7456, English, English, A.2," McLean, Va.","Aug 4, 2015",USA TODAY,2015,https://search.proquest.com/docview/1701277467?accountid=14902, A.2," Carbon , Industrial plant emissions , Asthma , Coal-fired power plants , Emissions",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anorthcentralnews&amp;atitle=Health+groups+say+Obama+plan+on+coal+will+save+lives&amp;title=USA+TODAY&amp;issn=07347456&amp;date=2015-08-04&amp;volume=&amp;issue=&amp;spage=A.2&amp;au=Szabo%2C+Liz&amp;isbn=&amp;jtitle=USA+TODAY&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Obama's power plant plan helps protect the planet,"  The Environmental Protection Agency gives every state a target for reducing emissions from its electric power plants. [...]focusing strictly on electric bills overlooks the high costs of extreme weather events -- drought-driven wildfires, excessive rainfall -- that scientists say are exacerbated by global warming.",1701275793,Newspapers,,,, (Copyright (c) 2015 USA Today. All Rights Reserved.), Editorial," Aug 4, 2015",0734-7456, English, English, A.7," McLean, Va.","Aug 4, 2015",USA TODAY,2015,https://search.proquest.com/docview/1701275793?accountid=14902, A.7," Emissions , Climate change , Environmental protection , Power plants , Carbon , Industrial plant emissions , Alternative energy sources , United States--US",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anorthcentralnews&amp;atitle=Obama%27s+power+plant+plan+helps+protect+the+planet&amp;title=USA+TODAY&amp;issn=07347456&amp;date=2015-08-04&amp;volume=&amp;issue=&amp;spage=A.7&amp;au=&amp;isbn=&amp;jtitle=USA+TODAY&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
"Climate plan becomes torch in '16 race: 'This is our moment to get this right,' Obama says as presidential hopefuls take sides","  In praising the president's plan, Hillary Clinton -- front-runner for the Democratic nomination in 2016 -- said it ""drives investments in clean energy and energy efficiency, reduces asthma attacks and premature deaths and promotes a healthier environment and a stronger economy.""",1701275670,Newspapers,"Jackson, David",," Republican Party
813940", (Copyright (c) 2015 USA Today. All Rights Reserved.), News," Aug 4, 2015",0734-7456, English, English, A.2," McLean, Va.","Aug 4, 2015",USA TODAY,2015,https://search.proquest.com/docview/1701275670?accountid=14902, A.2," Climate change , Candidates , Carbon , Industrial plant emissions , Asthma , Nominations , Employment",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anorthcentralnews&amp;atitle=Climate+plan+becomes+torch+in+%2716+race%3A+%27This+is+our+moment+to+get+this+right%2C%27+Obama+says+as+presidential+hopefuls+take+sides&amp;title=USA+TODAY&amp;issn=07347456&amp;date=2015-08-04&amp;volume=&amp;issue=&amp;spage=A.2&amp;au=Jackson%2C+David&amp;isbn=&amp;jtitle=USA+TODAY&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
"Koch urges change to 'trajectory' of U.S.: Rubio, Cruz, Bush address donors; Trump blasts event","  Billionaire Charles Koch on Sunday invoked the American Revolution, the fight to end slavery and the civil-rights movement as he exhorted the donors in his growing political policy empire to help him dismantle what he called the obstacles to a ""truly free society.""",1700789219,Newspapers,"Schouten, Fredreka",,, (Copyright (c) 2015 USA Today. All Rights Reserved.), News," Aug 3, 2015",0734-7456, English, English, A.3," McLean, Va.","Aug 3, 2015",USA TODAY,2015,https://search.proquest.com/docview/1700789219?accountid=14902, A.3," Hotels & motels , Governors , Presidential elections , Florida",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anorthcentralnews&amp;atitle=Koch+urges+change+to+%27trajectory%27+of+U.S.%3A+Rubio%2C+Cruz%2C+Bush+address+donors%3B+Trump+blasts+event&amp;title=USA+TODAY&amp;issn=07347456&amp;date=2015-08-03&amp;volume=&amp;issue=&amp;spage=A.3&amp;au=Schouten%2C+Fredreka&amp;isbn=&amp;jtitle=USA+TODAY&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
News from across the USA,"  Options include Radical Reptile Fun, Build-a-Bear stores that will help kids make their own stuffed teddy and Fat Cats' bowling and glow-in-the-dark golf.",1700653575,Newspapers,"Wendel, Tim;Gill, Nicole;Briggs, Jonathan",,, (Copyright (c) 2015 USA Today. All Rights Reserved.), News," Jul 31, 2015",0734-7456, English, English, A.4," McLean, Va.","Jul 31, 2015",USA TODAY,2015,https://search.proquest.com/docview/1700653575?accountid=14902, A.4," Art galleries & museums , Parks & recreation areas , Journals , Evacuations & rescues",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anorthcentralnews&amp;atitle=News+from+across+the+USA&amp;title=USA+TODAY&amp;issn=07347456&amp;date=2015-07-31&amp;volume=&amp;issue=&amp;spage=A.4&amp;au=Wendel%2C+Tim%3BGill%2C+Nicole%3BBriggs%2C+Jonathan&amp;isbn=&amp;jtitle=USA+TODAY&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
"Frackphobics sabotage our climate: If you care about the environment, protect it by using natural gas","  [...]while gas remains the state's No. 1 source of electricity, its production there has been effectively banned.",1697288806,Newspapers,"Shellenberger, Michael;Nordhaus, Ted",," Sierra Club
813312", (Copyright (c) 2015 USA Today. All Rights Reserved.), News," Jul 17, 2015",0734-7456, English, English, A.9," McLean, Va.","Jul 17, 2015",USA TODAY,2015,https://search.proquest.com/docview/1697288806?accountid=14902, A.9," Environmental protection , Natural gas , Alternative energy sources , Sulfur , New York",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anorthcentralnews&amp;atitle=Frackphobics+sabotage+our+climate%3A+If+you+care+about+the+environment%2C+protect+it+by+using+natural+gas&amp;title=USA+TODAY&amp;issn=07347456&amp;date=2015-07-17&amp;volume=&amp;issue=&amp;spage=A.9&amp;au=Shellenberger%2C+Michael%3BNordhaus%2C+Ted&amp;isbn=&amp;jtitle=USA+TODAY&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Mission finds a place in the sun: Solar Impulse 2 attempts longest non-stop solo flight without fuel,"  From there, Solar Impulse will land at a location in the Midwest, then New York City, then two final flights over the Atlantic Ocean and the Mediterranean Sea before landing back at Abu Dhabi.",1688083714,Newspapers,"Rice, Doyle",,, (Copyright (c) 2015 USA Today. All Rights Reserved.), News," Jun 12, 2015",0734-7456, English, English, A.8," McLean, Va.","Jun 12, 2015",USA TODAY,2015,https://search.proquest.com/docview/1688083714?accountid=14902, A.8," Aviation , Aircraft , Solar energy , Pilots , Legs , Hawaii , Japan , Abu Dhabi United Arab Emirates , Pacific Ocean",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anorthcentralnews&amp;atitle=Mission+finds+a+place+in+the+sun%3A+Solar+Impulse+2+attempts+longest+non-stop+solo+flight+without+fuel&amp;title=USA+TODAY&amp;issn=07347456&amp;date=2015-06-12&amp;volume=&amp;issue=&amp;spage=A.8&amp;au=Rice%2C+Doyle&amp;isbn=&amp;jtitle=USA+TODAY&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Extreme weather messes with Texas: But renewable energy can help state fight,"  [...]the state is leading the country in wind power generation, doubling what California has installed.",1684001212,Newspapers,"Shank, Michael",,, (Copyright (c) 2015 USA Today. All Rights Reserved.), News," May 29, 2015",0734-7456, English, English, A.11," McLean, Va.","May 29, 2015",USA TODAY,2015,https://search.proquest.com/docview/1684001212?accountid=14902, A.11," Fossil fuels , Clean technology , Energy policy , Alternative energy sources , Environmental protection , West Texas",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anorthcentralnews&amp;atitle=Extreme+weather+messes+with+Texas%3A+But+renewable+energy+can+help+state+fight&amp;title=USA+TODAY&amp;issn=07347456&amp;date=2015-05-29&amp;volume=&amp;issue=&amp;spage=A.11&amp;au=Shank%2C+Michael&amp;isbn=&amp;jtitle=USA+TODAY&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
"Carbon dioxide at 'disturbing,' 'daunting' high level: 'Greenhouse' gases gauge sparks concern","  CO2 levels were around 280ppm before the Industrial Revolution in the late 1800s, when large amounts of greenhouse gases began to be released by the burning of fossil fuels.",1679260753,Newspapers,"Rice, Doyle",," National Oceanic & Atmospheric Administration--NOAA
924120", (Copyright (c) 2015 USA Today. All Rights Reserved.), News," May 7, 2015",0734-7456, English, English, A.3," McLean, Va.","May 7, 2015",USA TODAY,2015,https://search.proquest.com/docview/1679260753?accountid=14902, A.3," Carbon dioxide , Global warming , Greenhouse gases",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anorthcentralnews&amp;atitle=Carbon+dioxide+at+%27disturbing%2C%27+%27daunting%27+high+level%3A+%27Greenhouse%27+gases+gauge+sparks+concern&amp;title=USA+TODAY&amp;issn=07347456&amp;date=2015-05-07&amp;volume=&amp;issue=&amp;spage=A.3&amp;au=Rice%2C+Doyle&amp;isbn=&amp;jtitle=USA+TODAY&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
The pollen is callin' and your nose probably knows it,"  [...]as temperatures rise, causing flowers and trees to start blooming, it could be a rough year once the pollen reaches its peak, AccuWeather meteorologist Tony Zartman said. ""Because of the cold weather, the pollen season is starting later than normal,"" Zartman said.",1672155582,Newspapers,"Rice, Doyle",,, (Copyright (c) 2015 USA Today. All Rights Reserved.), News," Apr 10, 2015",0734-7456, English, English, A.8," McLean, Va.","Apr 10, 2015",USA TODAY,2015,https://search.proquest.com/docview/1672155582?accountid=14902, A.8," Allergies , Quality of life , Trees , Seasons , Winter",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anorthcentralnews&amp;atitle=The+pollen+is+callin%27+and+your+nose+probably+knows+it&amp;title=USA+TODAY&amp;issn=07347456&amp;date=2015-04-10&amp;volume=&amp;issue=&amp;spage=A.8&amp;au=Rice%2C+Doyle&amp;isbn=&amp;jtitle=USA+TODAY&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
California water limits better late than never,"  Fleetwood Davant LETTERS California's drought highlights the fact that while some continue to deny the scientific reality of human-caused climate change, its impacts are nonetheless being felt right now in grocery stores and in food budgets across the country.",1671076472,Newspapers,,,, (Copyright (c) 2015 USA Today. All Rights Reserved.), News," Apr 8, 2015",0734-7456, English, English, A.6," McLean, Va.","Apr 8, 2015",USA TODAY,2015,https://search.proquest.com/docview/1671076472?accountid=14902, A.6," Drought , Desalination , Water shortages , California",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anorthcentralnews&amp;atitle=California+water+limits+better+late+than+never&amp;title=USA+TODAY&amp;issn=07347456&amp;date=2015-04-08&amp;volume=&amp;issue=&amp;spage=A.6&amp;au=&amp;isbn=&amp;jtitle=USA+TODAY&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Senate Republicans fiddle while the world warms,"  Since Republicans took control of the Senate in January, their actions on climate change have ranged from oblivious to laughable to reckless.",1668019149,Newspapers,,,, (Copyright (c) 2015 USA Today. All Rights Reserved.), Editorial," Apr 1, 2015",0734-7456, English, English, A.7," McLean, Va.","Apr 1, 2015",USA TODAY,2015,https://search.proquest.com/docview/1668019149?accountid=14902, A.7," Emissions , Climate change , Environmental protection , Industrial plant emissions , Leadership , United States--US",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anorthcentralnews&amp;atitle=Senate+Republicans+fiddle+while+the+world+warms&amp;title=USA+TODAY&amp;issn=07347456&amp;date=2015-04-01&amp;volume=&amp;issue=&amp;spage=A.7&amp;au=&amp;isbn=&amp;jtitle=USA+TODAY&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
